timestamp,data.A1,state
2018-10-13T18:46:43.881431,1.95,0
2018-10-13T18:46:45.199266,1.94,0
2018-10-13T18:46:46.601518,1.96,0
2018-10-13T18:46:47.943701,1.85,0
2018-10-13T18:46:49.285197,1.82,0
2018-10-13T18:46:50.613572,1.84,0
2018-10-13T18:46:51.990787,1.97,0
2018-10-13T18:46:53.326735,2.1,0
2018-10-13T18:46:54.688667,13.73,2
2018-10-13T18:46:56.016606,8.03,0
2018-10-13T18:46:57.324510,6.59,0
2018-10-13T18:46:58.680604,6.62,0
2018-10-13T18:47:00.012598,6.53,0
2018-10-13T18:47:01.346828,6.47,0
2018-10-13T18:47:02.690140,6.55,0
2018-10-13T18:47:04.013551,6.54,0
2018-10-13T18:47:05.320989,1.92,0
2018-10-13T18:47:06.651703,2.06,0
2018-10-13T18:47:07.968046,1.89,0
2018-10-13T18:47:09.315142,1.84,0
2018-10-13T18:47:10.677602,2.21,0
2018-10-13T18:47:11.993502,1.7,0
2018-10-13T18:47:13.308028,1.78,0
2018-10-13T18:47:14.681921,1.97,0
2018-10-13T18:47:16.007098,2.91,1
2018-10-13T18:47:17.329141,1.94,0
2018-10-13T18:47:18.725811,2.12,0
2018-10-13T18:47:20.078549,2.05,0
2018-10-13T18:47:21.401038,2.01,0
2018-10-13T18:47:22.759167,1.91,0
2018-10-13T18:47:24.061339,2.11,0
2018-10-13T18:47:25.387641,3.11,1
2018-10-13T18:47:26.745527,1.86,0
2018-10-13T18:47:28.060987,1.96,0
2018-10-13T18:47:29.382354,1.94,0
2018-10-13T18:47:30.746701,1.91,0
2018-10-13T18:47:32.054229,1.76,0
2018-10-13T18:47:33.355498,1.81,0
2018-10-13T18:47:34.697840,1.88,0
2018-10-13T18:47:36.012424,2.01,0
2018-10-13T18:47:37.324844,1.91,0
2018-10-13T18:47:38.698938,1.85,0
2018-10-13T18:47:40.026396,1.83,0
2018-10-13T18:47:41.345805,1.78,0
2018-10-13T18:47:42.706243,1.81,0
2018-10-13T18:47:44.038328,2.02,0
2018-10-13T18:47:45.340742,2.13,0
2018-10-13T18:47:46.690233,2.28,0
2018-10-13T18:47:48.045249,2.28,0
2018-10-13T18:47:49.414180,1.71,0
2018-10-13T18:47:50.750894,2.61,0
2018-10-13T18:47:52.077615,3.25,1
2018-10-13T18:47:53.447493,1.79,0
2018-10-13T18:47:54.765022,1.94,0
2018-10-13T18:47:56.085218,1.89,0
2018-10-13T18:47:57.431844,1.92,0
2018-10-13T18:47:58.766343,1.85,0
2018-10-13T18:48:00.088803,1.74,0
2018-10-13T18:48:01.417616,1.93,0
2018-10-13T18:48:02.763023,2.01,0
2018-10-13T18:48:04.065232,2.05,0
2018-10-13T18:48:05.409895,1.75,0
2018-10-13T18:48:06.743583,2.18,0
2018-10-13T18:48:08.041688,1.85,0
2018-10-13T18:48:09.356600,1.79,0
2018-10-13T18:48:10.759337,2.06,0
2018-10-13T18:48:12.076470,2.23,0
2018-10-13T18:48:13.432472,1.9,0
2018-10-13T18:48:14.743232,1.93,0
2018-10-13T18:48:16.055872,1.86,0
2018-10-13T18:48:17.393614,1.9,0
2018-10-13T18:48:18.746611,2.04,0
2018-10-13T18:48:20.056474,1.98,0
2018-10-13T18:48:21.382466,1.88,0
2018-10-13T18:48:22.771009,1.98,0
2018-10-13T18:48:24.089044,2.01,0
2018-10-13T18:48:25.403660,1.87,0
2018-10-13T18:48:26.778661,1.76,0
2018-10-13T18:48:28.134627,1.84,0
2018-10-13T18:48:29.452274,2.01,0
2018-10-13T18:48:30.827032,2.05,0
2018-10-13T18:48:32.134265,14.02,2
2018-10-13T18:48:33.455020,9.45,0
2018-10-13T18:48:34.798706,6.53,0
2018-10-13T18:48:36.135392,6.57,0
2018-10-13T18:48:37.448474,6.51,0
2018-10-13T18:48:38.805244,6.47,0
2018-10-13T18:48:40.154581,6.49,0
2018-10-13T18:48:41.534572,6.53,0
2018-10-13T18:48:42.879090,1.96,0
2018-10-13T18:48:44.213021,2.11,0
2018-10-13T18:48:45.563657,1.94,0
2018-10-13T18:48:46.962792,1.91,0
2018-10-13T18:48:48.295110,2.23,0
2018-10-13T18:48:49.669670,1.87,0
2018-10-13T18:48:51.015582,1.83,0
2018-10-13T18:48:52.329351,1.9,0
2018-10-13T18:48:53.644688,2.61,0
2018-10-13T18:48:54.985031,1.9,0
2018-10-13T18:48:56.316922,2.31,0
2018-10-13T18:48:57.656879,1.84,0
2018-10-13T18:48:59.002841,1.81,0
2018-10-13T18:49:00.317368,2.64,0
2018-10-13T18:49:01.648497,3.26,1
2018-10-13T18:49:03.004033,1.9,0
2018-10-13T18:49:04.320554,2.01,0
2018-10-13T18:49:05.646684,1.93,0
2018-10-13T18:49:06.998640,2.01,0
2018-10-13T18:49:08.326376,1.81,0
2018-10-13T18:49:09.685031,1.8,0
2018-10-13T18:49:10.998881,1.9,0
2018-10-13T18:49:12.309527,1.97,0
2018-10-13T18:49:13.637326,2.04,0
2018-10-13T18:49:14.978853,1.76,0
2018-10-13T18:49:16.338598,2.16,0
2018-10-13T18:49:17.673504,1.9,0
2018-10-13T18:49:19.039874,1.79,0
2018-10-13T18:49:20.392468,2.03,0
2018-10-13T18:49:21.717838,2.25,0
2018-10-13T18:49:23.048297,1.95,0
2018-10-13T18:49:24.381528,2.15,0
2018-10-13T18:49:25.709203,1.79,0
2018-10-13T18:49:27.031577,1.83,0
2018-10-13T18:49:28.327146,1.97,0
2018-10-13T18:49:29.685296,1.87,0
2018-10-13T18:49:31.004972,2.01,0
2018-10-13T18:49:32.319014,1.95,0
2018-10-13T18:49:33.645460,1.96,0
2018-10-13T18:49:35.003203,1.85,0
2018-10-13T18:49:36.314544,1.79,0
2018-10-13T18:49:37.642735,1.9,0
2018-10-13T18:49:38.977329,1.91,0
2018-10-13T18:49:40.297601,2.09,0
2018-10-13T18:49:41.644833,1.73,0
2018-10-13T18:49:42.986369,1.84,0
2018-10-13T18:49:44.316572,1.83,0
2018-10-13T18:49:45.685894,1.9,0
2018-10-13T18:49:47.032334,1.78,0
2018-10-13T18:49:48.385939,1.75,0
2018-10-13T18:49:49.757511,1.73,0
2018-10-13T18:49:51.128990,1.77,0
2018-10-13T18:49:52.509295,1.85,0
2018-10-13T18:49:53.818876,1.81,0
2018-10-13T18:49:55.157541,1.78,0
2018-10-13T18:49:56.487164,1.83,0
2018-10-13T18:49:57.778180,1.83,0
2018-10-13T18:49:59.096724,1.79,0
2018-10-13T18:50:00.425095,1.76,0
